user_id,total_actions,weekend_actions,geohash_missing_actions,last_7d_actions,last_3d_actions,unique_items,unique_categories,active_days,active_hours,active_span_days,recency_days,avg_actions_per_active_day,avg_actions_per_item,avg_actions_per_category,weekend_action_ratio,geohash_missing_ratio,last_7d_ratio,last_3d_ratio,category_item_ratio,active_day_ratio,active_hour_ratio,behavior_1_count,behavior_1_ratio,behavior_2_count,behavior_2_ratio,behavior_3_count,behavior_3_ratio,behavior_4_count,behavior_4_ratio,label_churn
99273913,212.0,45.0,212.0,195.0,56.0,71.0,18.0,9.0,11.0,12,0,23.555555555555557,2.9859154929577465,11.777777777777779,0.21226415094339623,1.0,0.9198113207547169,0.2641509433962264,0.2535211267605634,0.375,0.4583333333333333,198.0,0.9339622641509434,13.0,0.06132075471698113,0.0,0.0,1.0,0.0047169811320754715,0
99286584,357.0,41.0,142.0,224.0,168.0,140.0,45.0,13.0,14.0,24,0,27.46153846153846,2.55,7.933333333333334,0.11484593837535013,0.39775910364145656,0.6274509803921569,0.47058823529411764,0.32142857142857145,0.5416666666666666,0.5833333333333334,337.0,0.9439775910364145,3.0,0.008403361344537815,8.0,0.022408963585434174,9.0,0.025210084033613446,0
99288945,373.0,97.0,217.0,274.0,89.0,136.0,36.0,12.0,15.0,23,0,31.083333333333332,2.7426470588235294,10.36111111111111,0.26005361930294907,0.5817694369973191,0.7345844504021448,0.2386058981233244,0.2647058823529412,0.5,0.625,360.0,0.9651474530831099,0.0,0.0,8.0,0.021447721179624665,5.0,0.013404825737265416,0
99327806,243.0,28.0,69.0,17.0,0.0,88.0,45.0,16.0,19.0,20,4,15.1875,2.7613636363636362,5.4,0.11522633744855967,0.2839506172839506,0.06995884773662552,0.0,0.5113636363636364,0.6666666666666666,0.7916666666666666,239.0,0.9835390946502057,1.0,0.00411522633744856,1.0,0.00411522633744856,2.0,0.00823045267489712,0
99346682,4431.0,1448.0,4431.0,995.0,161.0,1803.0,203.0,23.0,21.0,24,0,192.65217391304347,2.4575707154742097,21.82758620689655,0.326788535319341,1.0,0.2245542766869781,0.036334913112164295,0.11259012756516916,0.9583333333333334,0.875,4338.0,0.979011509817197,38.0,0.008575942225231325,34.0,0.007673211464680659,21.0,0.004739336492890996,0
99364125,232.0,91.0,232.0,18.0,0.0,104.0,35.0,11.0,12.0,21,2,21.09090909090909,2.230769230769231,6.628571428571429,0.3922413793103448,1.0,0.07758620689655173,0.0,0.33653846153846156,0.4583333333333333,0.5,228.0,0.9827586206896551,1.0,0.004310344827586207,3.0,0.01293103448275862,0.0,0.0,0
99383284,234.0,30.0,73.0,7.0,1.0,94.0,55.0,14.0,11.0,24,0,16.714285714285715,2.4893617021276597,4.254545454545455,0.1282051282051282,0.31196581196581197,0.029914529914529916,0.004273504273504274,0.5851063829787234,0.5833333333333334,0.4583333333333333,223.0,0.9529914529914529,1.0,0.004273504273504274,8.0,0.03418803418803419,2.0,0.008547008547008548,0
99393465,2721.0,583.0,2251.0,782.0,300.0,1060.0,62.0,24.0,17.0,24,0,113.375,2.5669811320754716,43.88709677419355,0.21425946343256155,0.8272693862550533,0.28739434031606026,0.11025358324145534,0.05849056603773585,1.0,0.7083333333333334,2581.0,0.9485483278206541,1.0,0.0003675119441381845,118.0,0.04336640940830577,21.0,0.007717750826901874,0
99403228,443.0,26.0,438.0,36.0,0.0,178.0,30.0,14.0,6.0,22,2,31.642857142857142,2.4887640449438204,14.766666666666667,0.05869074492099323,0.9887133182844243,0.08126410835214447,0.0,0.16853932584269662,0.5833333333333334,0.25,423.0,0.9548532731376975,0.0,0.0,14.0,0.03160270880361174,6.0,0.013544018058690745,0
99404305,189.0,4.0,145.0,13.0,7.0,61.0,9.0,11.0,13.0,24,0,17.181818181818183,3.098360655737705,21.0,0.021164021164021163,0.7671957671957672,0.06878306878306878,0.037037037037037035,0.14754098360655737,0.4583333333333333,0.5416666666666666,186.0,0.9841269841269841,1.0,0.005291005291005291,0.0,0.0,2.0,0.010582010582010581,0
99418963,1126.0,106.0,59.0,128.0,97.0,477.0,177.0,19.0,14.0,23,0,59.26315789473684,2.360587002096436,6.361581920903955,0.0941385435168739,0.052397868561278864,0.11367673179396093,0.08614564831261101,0.3710691823899371,0.7916666666666666,0.5833333333333334,1118.0,0.9928952042628775,0.0,0.0,3.0,0.0026642984014209592,5.0,0.004440497335701598,0
99425436,257.0,37.0,86.0,114.0,79.0,85.0,14.0,12.0,11.0,18,0,21.416666666666668,3.023529411764706,18.357142857142858,0.14396887159533073,0.3346303501945525,0.44357976653696496,0.30739299610894943,0.16470588235294117,0.5,0.4583333333333333,240.0,0.933852140077821,0.0,0.0,14.0,0.054474708171206226,3.0,0.011673151750972763,0
99430158,322.0,57.0,197.0,78.0,64.0,167.0,35.0,15.0,15.0,24,0,21.466666666666665,1.9281437125748504,9.2,0.17701863354037267,0.6118012422360248,0.2422360248447205,0.19875776397515527,0.20958083832335328,0.625,0.625,315.0,0.9782608695652174,0.0,0.0,5.0,0.015527950310559006,2.0,0.006211180124223602,0
99433181,2570.0,636.0,2570.0,878.0,271.0,1121.0,171.0,24.0,23.0,24,0,107.08333333333333,2.2925958965209636,15.029239766081872,0.24747081712062258,1.0,0.3416342412451362,0.10544747081712062,0.15254237288135594,1.0,0.9583333333333334,2421.0,0.9420233463035019,90.0,0.03501945525291829,36.0,0.014007782101167316,23.0,0.00894941634241245,0
99458106,23.0,0.0,23.0,7.0,7.0,12.0,6.0,2.0,1.0,10,0,11.5,1.9166666666666667,3.8333333333333335,0.0,1.0,0.30434782608695654,0.30434782608695654,0.5,0.08333333333333333,0.041666666666666664,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99467186,184.0,60.0,184.0,29.0,22.0,73.0,17.0,14.0,14.0,22,0,13.142857142857142,2.5205479452054793,10.823529411764707,0.32608695652173914,1.0,0.15760869565217392,0.11956521739130435,0.2328767123287671,0.5833333333333334,0.5833333333333334,176.0,0.9565217391304348,2.0,0.010869565217391304,2.0,0.010869565217391304,4.0,0.021739130434782608,0
99480990,3904.0,595.0,3497.0,1261.0,813.0,1570.0,89.0,24.0,20.0,24,0,162.66666666666666,2.486624203821656,43.86516853932584,0.1524077868852459,0.8957479508196722,0.3230020491803279,0.20824795081967212,0.056687898089171976,1.0,0.8333333333333334,3549.0,0.9090676229508197,9.0,0.002305327868852459,311.0,0.07966188524590163,35.0,0.008965163934426229,0
99503510,674.0,356.0,673.0,520.0,0.0,522.0,49.0,7.0,8.0,19,3,96.28571428571429,1.2911877394636015,13.755102040816327,0.5281899109792285,0.9985163204747775,0.771513353115727,0.0,0.09386973180076628,0.2916666666666667,0.3333333333333333,665.0,0.9866468842729971,0.0,0.0,8.0,0.011869436201780416,1.0,0.001483679525222552,0
99512654,158.0,11.0,120.0,38.0,29.0,64.0,13.0,7.0,8.0,16,1,22.571428571428573,2.46875,12.153846153846153,0.06962025316455696,0.759493670886076,0.24050632911392406,0.18354430379746836,0.203125,0.2916666666666667,0.3333333333333333,137.0,0.8670886075949367,0.0,0.0,18.0,0.11392405063291139,3.0,0.0189873417721519,0
99517258,111.0,36.0,111.0,0.0,0.0,44.0,25.0,10.0,10.0,18,6,11.1,2.522727272727273,4.44,0.32432432432432434,1.0,0.0,0.0,0.5681818181818182,0.4166666666666667,0.4166666666666667,105.0,0.9459459459459459,0.0,0.0,5.0,0.04504504504504504,1.0,0.009009009009009009,0
99529968,4202.0,878.0,685.0,1527.0,497.0,1268.0,92.0,24.0,16.0,24,0,175.08333333333334,3.313880126182965,45.67391304347826,0.20894811994288434,0.1630176106615897,0.36339838172298905,0.11827701094716801,0.07255520504731862,1.0,0.6666666666666666,3735.0,0.8888624464540695,453.0,0.10780580675868634,6.0,0.0014278914802475012,8.0,0.0019038553069966682,0
99543620,527.0,155.0,189.0,151.0,26.0,170.0,32.0,13.0,18.0,24,0,40.53846153846154,3.1,16.46875,0.29411764705882354,0.3586337760910816,0.286527514231499,0.04933586337760911,0.18823529411764706,0.5416666666666666,0.75,476.0,0.9032258064516129,8.0,0.015180265654648957,31.0,0.058823529411764705,12.0,0.022770398481973434,0
99628321,1066.0,107.0,462.0,465.0,333.0,417.0,75.0,23.0,18.0,24,0,46.34782608695652,2.5563549160671464,14.213333333333333,0.10037523452157598,0.4333958724202627,0.43621013133208253,0.3123827392120075,0.17985611510791366,0.9583333333333334,0.75,1056.0,0.9906191369606003,0.0,0.0,5.0,0.004690431519699813,5.0,0.004690431519699813,0
99641114,8.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,3.0,1,22,8.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.041666666666666664,0.125,6.0,0.75,0.0,0.0,1.0,0.125,1.0,0.125,0
99651145,1149.0,476.0,1149.0,285.0,51.0,516.0,112.0,24.0,18.0,24,0,47.875,2.2267441860465116,10.258928571428571,0.4142732811140122,1.0,0.24804177545691905,0.044386422976501305,0.21705426356589147,1.0,0.75,1121.0,0.9756309834638817,0.0,0.0,25.0,0.02175805047867711,3.0,0.0026109660574412533,0
99662624,488.0,97.0,469.0,337.0,35.0,263.0,104.0,14.0,17.0,21,0,34.857142857142854,1.855513307984791,4.6923076923076925,0.1987704918032787,0.9610655737704918,0.6905737704918032,0.07172131147540983,0.39543726235741444,0.5833333333333334,0.7083333333333334,459.0,0.9405737704918032,4.0,0.00819672131147541,9.0,0.018442622950819672,16.0,0.03278688524590164,0
99674599,2593.0,582.0,1918.0,649.0,412.0,859.0,238.0,24.0,24.0,24,0,108.04166666666667,3.018626309662398,10.894957983193278,0.22445044350173543,0.7396837639799461,0.25028924026224453,0.1588893173929811,0.2770663562281723,1.0,1.0,2439.0,0.9406093328191284,24.0,0.009255688391824142,104.0,0.04010798303123795,26.0,0.010026995757809487,0
99694664,428.0,21.0,401.0,29.0,8.0,159.0,26.0,14.0,14.0,23,1,30.571428571428573,2.691823899371069,16.46153846153846,0.04906542056074766,0.9369158878504673,0.06775700934579439,0.018691588785046728,0.16352201257861634,0.5833333333333334,0.5833333333333334,420.0,0.9813084112149533,0.0,0.0,1.0,0.002336448598130841,7.0,0.016355140186915886,1
99721088,2161.0,855.0,2106.0,538.0,124.0,1359.0,144.0,24.0,21.0,24,0,90.04166666666667,1.590139808682855,15.006944444444445,0.3956501619620546,0.974548819990745,0.24895881536325776,0.05738084220268394,0.10596026490066225,1.0,0.875,2102.0,0.972697825080981,5.0,0.0023137436372049976,52.0,0.024062933826931976,2.0,0.0009254974548819991,0
99730920,1003.0,217.0,1003.0,469.0,142.0,417.0,155.0,23.0,18.0,24,0,43.608695652173914,2.405275779376499,6.470967741935484,0.21635094715852443,1.0,0.4675972083748754,0.1415752741774676,0.37170263788968827,0.9583333333333334,0.75,937.0,0.93419740777667,12.0,0.011964107676969093,51.0,0.05084745762711865,3.0,0.0029910269192422734,0
99731071,172.0,128.0,172.0,30.0,28.0,105.0,48.0,11.0,9.0,19,0,15.636363636363637,1.638095238095238,3.5833333333333335,0.7441860465116279,1.0,0.1744186046511628,0.16279069767441862,0.45714285714285713,0.4583333333333333,0.375,170.0,0.9883720930232558,1.0,0.005813953488372093,1.0,0.005813953488372093,0.0,0.0,1
99735273,270.0,10.0,264.0,13.0,7.0,115.0,37.0,13.0,11.0,23,1,20.76923076923077,2.347826086956522,7.297297297297297,0.037037037037037035,0.9777777777777777,0.04814814814814815,0.025925925925925925,0.3217391304347826,0.5416666666666666,0.4583333333333333,266.0,0.9851851851851852,0.0,0.0,0.0,0.0,4.0,0.014814814814814815,1
99750042,3076.0,611.0,1663.0,493.0,205.0,1066.0,128.0,24.0,18.0,24,0,128.16666666666666,2.8855534709193247,24.03125,0.19863459037711315,0.5406371911573472,0.16027308192457737,0.06664499349804942,0.1200750469043152,1.0,0.75,2976.0,0.9674902470741222,75.0,0.02438231469440832,13.0,0.0042262678803641094,12.0,0.0039011703511053317,0
99775965,1471.0,502.0,1003.0,821.0,433.0,521.0,89.0,16.0,11.0,24,0,91.9375,2.8234165067178503,16.528089887640448,0.34126444595513256,0.681849082256968,0.5581237253569,0.2943575798776343,0.1708253358925144,0.6666666666666666,0.4583333333333333,1441.0,0.9796057104010877,27.0,0.018354860639021073,2.0,0.0013596193065941536,1.0,0.0006798096532970768,0
99781075,692.0,137.0,692.0,135.0,82.0,316.0,87.0,23.0,14.0,24,0,30.08695652173913,2.189873417721519,7.954022988505747,0.19797687861271676,1.0,0.19508670520231214,0.11849710982658959,0.27531645569620256,0.9583333333333334,0.5833333333333334,670.0,0.9682080924855492,0.0,0.0,20.0,0.028901734104046242,2.0,0.002890173410404624,0
99784621,453.0,51.0,126.0,135.0,77.0,162.0,74.0,18.0,19.0,22,0,25.166666666666668,2.7962962962962963,6.121621621621622,0.11258278145695365,0.2781456953642384,0.2980132450331126,0.16997792494481237,0.4567901234567901,0.75,0.7916666666666666,426.0,0.9403973509933775,8.0,0.017660044150110375,6.0,0.013245033112582781,13.0,0.02869757174392936,0
99785045,179.0,45.0,43.0,105.0,57.0,72.0,30.0,8.0,12.0,24,0,22.375,2.486111111111111,5.966666666666667,0.25139664804469275,0.24022346368715083,0.5865921787709497,0.31843575418994413,0.4166666666666667,0.3333333333333333,0.5,164.0,0.9162011173184358,5.0,0.027932960893854747,8.0,0.0446927374301676,2.0,0.0111731843575419,0
99789170,51.0,4.0,24.0,27.0,13.0,29.0,19.0,9.0,10.0,23,1,5.666666666666667,1.7586206896551724,2.6842105263157894,0.0784313725490196,0.47058823529411764,0.5294117647058824,0.2549019607843137,0.6551724137931034,0.375,0.4166666666666667,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99791909,1140.0,317.0,705.0,319.0,170.0,477.0,99.0,21.0,19.0,24,0,54.285714285714285,2.389937106918239,11.515151515151516,0.27807017543859647,0.618421052631579,0.27982456140350875,0.14912280701754385,0.20754716981132076,0.875,0.7916666666666666,1118.0,0.980701754385965,3.0,0.002631578947368421,11.0,0.009649122807017544,8.0,0.007017543859649123,0
99792011,359.0,50.0,359.0,162.0,102.0,125.0,39.0,16.0,14.0,23,0,22.4375,2.872,9.205128205128204,0.1392757660167131,1.0,0.45125348189415043,0.2841225626740947,0.312,0.6666666666666666,0.5833333333333334,346.0,0.9637883008356546,0.0,0.0,0.0,0.0,13.0,0.036211699164345405,0
99795650,2177.0,367.0,1787.0,724.0,325.0,936.0,116.0,24.0,20.0,24,0,90.70833333333333,2.325854700854701,18.767241379310345,0.16858061552595316,0.8208543867707855,0.3325677537896187,0.14928801102434544,0.12393162393162394,1.0,0.8333333333333334,2052.0,0.9425815342214056,39.0,0.017914561322921452,43.0,0.01975195222783647,43.0,0.01975195222783647,0
99796192,1186.0,327.0,187.0,59.0,4.0,388.0,103.0,22.0,17.0,24,0,53.90909090909091,3.056701030927835,11.514563106796116,0.275716694772344,0.15767284991568298,0.049747048903878585,0.003372681281618887,0.2654639175257732,0.9166666666666666,0.7083333333333334,1103.0,0.9300168634064081,3.0,0.002529510961214165,72.0,0.06070826306913996,8.0,0.006745362563237774,0
99796276,330.0,115.0,170.0,135.0,75.0,113.0,57.0,17.0,13.0,23,0,19.41176470588235,2.920353982300885,5.7894736842105265,0.3484848484848485,0.5151515151515151,0.4090909090909091,0.22727272727272727,0.504424778761062,0.7083333333333334,0.5416666666666666,296.0,0.896969696969697,5.0,0.015151515151515152,17.0,0.051515151515151514,12.0,0.03636363636363636,0
99851929,854.0,173.0,187.0,68.0,7.0,331.0,135.0,23.0,21.0,24,0,37.130434782608695,2.580060422960725,6.325925925925926,0.202576112412178,0.2189695550351288,0.07962529274004684,0.00819672131147541,0.4078549848942598,0.9583333333333334,0.875,846.0,0.990632318501171,2.0,0.00234192037470726,2.0,0.00234192037470726,4.0,0.00468384074941452,0
99856680,643.0,206.0,49.0,53.0,0.0,240.0,104.0,17.0,9.0,22,2,37.8235294117647,2.6791666666666667,6.1826923076923075,0.3203732503888025,0.07620528771384137,0.08242612752721618,0.0,0.43333333333333335,0.7083333333333334,0.375,555.0,0.8631415241057543,87.0,0.13530326594090203,0.0,0.0,1.0,0.0015552099533437014,0
99877834,391.0,99.0,391.0,132.0,93.0,146.0,33.0,18.0,15.0,23,0,21.72222222222222,2.6780821917808217,11.848484848484848,0.2531969309462916,1.0,0.3375959079283887,0.23785166240409208,0.22602739726027396,0.75,0.625,384.0,0.9820971867007673,0.0,0.0,1.0,0.0025575447570332483,6.0,0.015345268542199489,0
99891846,312.0,91.0,296.0,19.0,0.0,97.0,30.0,15.0,11.0,20,3,20.8,3.216494845360825,10.4,0.2916666666666667,0.9487179487179487,0.060897435897435896,0.0,0.30927835051546393,0.625,0.4583333333333333,298.0,0.9551282051282052,1.0,0.003205128205128205,7.0,0.022435897435897436,6.0,0.019230769230769232,0
99900937,1126.0,390.0,686.0,228.0,45.0,353.0,64.0,24.0,20.0,24,0,46.916666666666664,3.189801699716714,17.59375,0.3463587921847247,0.6092362344582594,0.2024866785079929,0.03996447602131439,0.1813031161473088,1.0,0.8333333333333334,1051.0,0.933392539964476,1.0,0.0008880994671403197,54.0,0.047957371225577264,20.0,0.017761989342806393,0
99926967,1619.0,513.0,1619.0,257.0,10.0,672.0,113.0,21.0,21.0,24,0,77.0952380952381,2.4092261904761907,14.327433628318584,0.3168622606547251,1.0,0.15873996294008647,0.006176652254478073,0.16815476190476192,0.875,0.875,1534.0,0.9474984558369364,72.0,0.044471896232242125,6.0,0.0037059913526868438,7.0,0.004323656578134651,0
99960313,395.0,122.0,107.0,78.0,68.0,158.0,58.0,18.0,17.0,24,0,21.944444444444443,2.5,6.810344827586207,0.30886075949367087,0.2708860759493671,0.19746835443037974,0.17215189873417722,0.3670886075949367,0.75,0.7083333333333334,378.0,0.9569620253164557,8.0,0.020253164556962026,6.0,0.015189873417721518,3.0,0.007594936708860759,0
99963140,1785.0,528.0,1058.0,232.0,79.0,721.0,129.0,24.0,21.0,24,0,74.375,2.4757281553398056,13.837209302325581,0.2957983193277311,0.5927170868347339,0.12997198879551822,0.044257703081232495,0.17891816920943135,1.0,0.875,1768.0,0.9904761904761905,0.0,0.0,10.0,0.0056022408963585435,7.0,0.00392156862745098,0
99968428,833.0,255.0,664.0,160.0,73.0,263.0,95.0,18.0,20.0,23,1,46.27777777777778,3.167300380228137,8.76842105263158,0.30612244897959184,0.7971188475390156,0.19207683073229292,0.08763505402160865,0.3612167300380228,0.75,0.8333333333333334,724.0,0.8691476590636255,0.0,0.0,76.0,0.09123649459783914,33.0,0.03961584633853541,0
99989881,495.0,88.0,215.0,155.0,52.0,170.0,52.0,20.0,16.0,24,0,24.75,2.911764705882353,9.51923076923077,0.17777777777777778,0.43434343434343436,0.31313131313131315,0.10505050505050505,0.3058823529411765,0.8333333333333334,0.6666666666666666,473.0,0.9555555555555556,4.0,0.00808080808080808,5.0,0.010101010101010102,13.0,0.026262626262626262,0
100001878,1956.0,388.0,517.0,548.0,208.0,708.0,103.0,24.0,20.0,24,0,81.5,2.76271186440678,18.990291262135923,0.1983640081799591,0.26431492842535786,0.28016359918200406,0.10633946830265849,0.14548022598870056,1.0,0.8333333333333334,1790.0,0.9151329243353783,0.0,0.0,143.0,0.07310838445807771,23.0,0.011758691206543968,0
100011562,83.0,0.0,83.0,83.0,78.0,42.0,24.0,3.0,5.0,3,0,27.666666666666668,1.9761904761904763,3.4583333333333335,0.0,1.0,1.0,0.9397590361445783,0.5714285714285714,0.125,0.20833333333333334,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100012968,334.0,113.0,307.0,29.0,6.0,124.0,68.0,20.0,20.0,23,0,16.7,2.693548387096774,4.911764705882353,0.3383233532934132,0.9191616766467066,0.08682634730538923,0.017964071856287425,0.5483870967741935,0.8333333333333334,0.8333333333333334,317.0,0.9491017964071856,0.0,0.0,5.0,0.014970059880239521,12.0,0.03592814371257485,0
100014060,876.0,282.0,127.0,253.0,102.0,317.0,78.0,23.0,16.0,24,0,38.08695652173913,2.7634069400630916,11.23076923076923,0.3219178082191781,0.1449771689497717,0.2888127853881279,0.11643835616438356,0.24605678233438485,0.9583333333333334,0.6666666666666666,813.0,0.928082191780822,2.0,0.00228310502283105,42.0,0.04794520547945205,19.0,0.021689497716894976,0
100024529,1083.0,349.0,886.0,367.0,0.0,421.0,157.0,18.0,16.0,22,2,60.166666666666664,2.5724465558194773,6.898089171974522,0.322253000923361,0.8180978762696214,0.33887349953831947,0.0,0.37292161520190026,0.75,0.6666666666666666,988.0,0.9122807017543859,0.0,0.0,73.0,0.06740535549399815,22.0,0.020313942751615882,0
100027681,1712.0,319.0,1424.0,250.0,115.0,634.0,165.0,24.0,16.0,24,0,71.33333333333333,2.7003154574132493,10.375757575757575,0.1863317757009346,0.8317757009345794,0.14602803738317757,0.06717289719626168,0.26025236593059936,1.0,0.6666666666666666,1627.0,0.9503504672897196,17.0,0.009929906542056074,27.0,0.015771028037383176,41.0,0.02394859813084112,0
100035725,296.0,75.0,235.0,12.0,4.0,97.0,43.0,16.0,14.0,22,1,18.5,3.051546391752577,6.883720930232558,0.2533783783783784,0.793918918918919,0.04054054054054054,0.013513513513513514,0.44329896907216493,0.6666666666666666,0.5833333333333334,279.0,0.9425675675675675,0.0,0.0,14.0,0.0472972972972973,3.0,0.010135135135135136,0
100039408,29.0,12.0,29.0,6.0,0.0,8.0,7.0,5.0,8.0,19,4,5.8,3.625,4.142857142857143,0.41379310344827586,1.0,0.20689655172413793,0.0,0.875,0.20833333333333334,0.3333333333333333,27.0,0.9310344827586207,0.0,0.0,1.0,0.034482758620689655,1.0,0.034482758620689655,1
100042340,1100.0,205.0,198.0,431.0,313.0,381.0,110.0,15.0,13.0,24,0,73.33333333333333,2.8871391076115485,10.0,0.18636363636363637,0.18,0.39181818181818184,0.28454545454545455,0.2887139107611549,0.625,0.5416666666666666,1084.0,0.9854545454545455,0.0,0.0,16.0,0.014545454545454545,0.0,0.0,0
100067745,919.0,271.0,37.0,136.0,24.0,295.0,82.0,21.0,18.0,23,1,43.76190476190476,3.1152542372881356,11.207317073170731,0.29488574537540807,0.04026115342763874,0.14798694232861806,0.026115342763873776,0.27796610169491526,0.875,0.75,883.0,0.9608269858541894,4.0,0.004352557127312296,21.0,0.022850924918389554,11.0,0.011969532100108813,0
100078685,1079.0,402.0,965.0,140.0,30.0,389.0,125.0,21.0,17.0,24,0,51.38095238095238,2.7737789203084833,8.632,0.37256719184430026,0.8943466172381835,0.12974976830398516,0.027803521779425393,0.3213367609254499,0.875,0.7083333333333334,1028.0,0.9527340129749768,0.0,0.0,43.0,0.03985171455050973,8.0,0.0074142724745134385,0
100086267,2011.0,341.0,1079.0,1091.0,374.0,724.0,240.0,23.0,23.0,24,0,87.43478260869566,2.777624309392265,8.379166666666666,0.16956737941322725,0.5365489806066633,0.5425161611138737,0.1859771258080557,0.3314917127071823,0.9583333333333334,0.9583333333333334,1864.0,0.9269020387866733,1.0,0.0004972650422675286,115.0,0.05718547986076579,31.0,0.015415216310293387,0
100090063,141.0,48.0,141.0,0.0,0.0,70.0,33.0,9.0,19.0,15,8,15.666666666666666,2.0142857142857142,4.2727272727272725,0.3404255319148936,1.0,0.0,0.0,0.4714285714285714,0.375,0.7916666666666666,132.0,0.9361702127659575,5.0,0.03546099290780142,1.0,0.0070921985815602835,3.0,0.02127659574468085,0
100097997,698.0,114.0,165.0,334.0,49.0,239.0,69.0,14.0,16.0,24,0,49.857142857142854,2.920502092050209,10.115942028985508,0.16332378223495703,0.23638968481375358,0.4785100286532951,0.07020057306590258,0.28870292887029286,0.5833333333333334,0.6666666666666666,649.0,0.9297994269340975,0.0,0.0,39.0,0.055873925501432664,10.0,0.014326647564469915,0
100109755,1250.0,525.0,870.0,178.0,54.0,375.0,62.0,19.0,18.0,24,0,65.78947368421052,3.3333333333333335,20.161290322580644,0.42,0.696,0.1424,0.0432,0.16533333333333333,0.7916666666666666,0.75,1185.0,0.948,29.0,0.0232,17.0,0.0136,19.0,0.0152,0
100111500,60.0,2.0,60.0,26.0,24.0,19.0,10.0,4.0,6.0,18,0,15.0,3.1578947368421053,6.0,0.03333333333333333,1.0,0.43333333333333335,0.4,0.5263157894736842,0.16666666666666666,0.25,48.0,0.8,0.0,0.0,12.0,0.2,0.0,0.0,0
100112744,917.0,5.0,917.0,180.0,114.0,424.0,125.0,18.0,17.0,24,0,50.94444444444444,2.1627358490566038,7.336,0.0054525627044711015,1.0,0.19629225736095965,0.12431842966194111,0.294811320754717,0.75,0.7083333333333334,890.0,0.9705561613958561,15.0,0.016357688113413305,7.0,0.007633587786259542,5.0,0.0054525627044711015,0
100121842,473.0,185.0,434.0,229.0,71.0,194.0,85.0,18.0,20.0,20,0,26.27777777777778,2.4381443298969074,5.564705882352941,0.39112050739957716,0.9175475687103594,0.48414376321353064,0.15010570824524314,0.4381443298969072,0.75,0.8333333333333334,466.0,0.985200845665962,1.0,0.0021141649048625794,5.0,0.010570824524312896,1.0,0.0021141649048625794,0
100127501,3.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1,11,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.041666666666666664,0.041666666666666664,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100128093,314.0,64.0,93.0,33.0,28.0,108.0,64.0,21.0,20.0,24,0,14.952380952380953,2.9074074074074074,4.90625,0.20382165605095542,0.2961783439490446,0.10509554140127389,0.08917197452229299,0.5925925925925926,0.875,0.8333333333333334,304.0,0.9681528662420382,0.0,0.0,0.0,0.0,10.0,0.03184713375796178,0
100154665,175.0,28.0,175.0,96.0,38.0,100.0,42.0,14.0,17.0,19,0,12.5,1.75,4.166666666666667,0.16,1.0,0.5485714285714286,0.21714285714285714,0.42,0.5833333333333334,0.7083333333333334,174.0,0.9942857142857143,0.0,0.0,0.0,0.0,1.0,0.005714285714285714,0
100159569,966.0,112.0,75.0,527.0,86.0,373.0,113.0,22.0,18.0,24,0,43.90909090909091,2.5898123324396782,8.548672566371682,0.11594202898550725,0.07763975155279502,0.5455486542443064,0.08902691511387163,0.30294906166219837,0.9166666666666666,0.75,905.0,0.9368530020703933,3.0,0.003105590062111801,42.0,0.043478260869565216,16.0,0.016563146997929608,0
100185291,2924.0,495.0,2924.0,1162.0,544.0,1712.0,165.0,23.0,18.0,24,0,127.1304347826087,1.7079439252336448,17.721212121212123,0.16928864569083446,1.0,0.39740082079343364,0.18604651162790697,0.0963785046728972,0.9583333333333334,0.75,2731.0,0.9339945280437757,184.0,0.06292749658002736,2.0,0.0006839945280437756,7.0,0.0023939808481532147,0
100192152,697.0,307.0,306.0,249.0,0.0,431.0,42.0,14.0,13.0,22,2,49.785714285714285,1.617169373549884,16.595238095238095,0.44045911047345765,0.43902439024390244,0.35724533715925394,0.0,0.09744779582366589,0.5833333333333334,0.5416666666666666,683.0,0.9799139167862266,1.0,0.0014347202295552368,13.0,0.018651362984218076,0.0,0.0,0
100211157,402.0,64.0,325.0,221.0,98.0,176.0,73.0,16.0,14.0,24,0,25.125,2.284090909090909,5.506849315068493,0.15920398009950248,0.8084577114427861,0.5497512437810945,0.24378109452736318,0.4147727272727273,0.6666666666666666,0.5833333333333334,391.0,0.972636815920398,11.0,0.02736318407960199,0.0,0.0,0.0,0.0,0
100230080,242.0,55.0,154.0,65.0,26.0,96.0,37.0,18.0,17.0,24,0,13.444444444444445,2.5208333333333335,6.54054054054054,0.22727272727272727,0.6363636363636364,0.26859504132231404,0.10743801652892562,0.3854166666666667,0.75,0.7083333333333334,233.0,0.9628099173553719,4.0,0.01652892561983471,1.0,0.004132231404958678,4.0,0.01652892561983471,0
